,Unnamed: 0,id,date,text,favorites,retweets,reply_count,quote_count,sentiment_polarity,follower_count
811,811,6.88e+17,1/15/2016,"b""Our country can rise up again, but we need to have a compelling conservative agenda. Here's Jeb's: https://t.co/V9jER8jNFp #GOPDebate""",73,45,,,0.3,420637
812,812,6.88e+17,1/15/2016,"b""Here's Jeb's plan to rebuild our military and restore American leadership around the world: https://t.co/YrSfc9gGjC #GOPDebate""",60,36,,,-0.05,420637
813,813,6.88e+17,1/15/2016,"b""Jeb will have our military's back as Commander-in-Chief. #GOPDebate\nhttps://t.co/6tnUzJKkuj""",185,73,,,0.0,420637
814,814,6.88e+17,1/15/2016,"b""Here's how @HillaryClinton would spend her first 100 days as president. #GOPDebate https://t.co/DLjZ7vuBU2""",276,132,,,0.25,420637
815,815,6.88e+17,1/15/2016,b'.@HillaryClinton would spend her first 100 days going from the White House to the court house. #GOPDebate',278,121,,,0.125,420637
816,816,6.88e+17,1/15/2016,b'Team Jeb taking over! Follow along with us for tonight\xe2\x80\x99s #GOPDebate \xe2\x86\x92 https://t.co/KaAUqae0cf',78,34,,,0.0,420637
817,817,6.88e+17,1/15/2016,b'Honored to have Medal of Honor recipient General James Livingston as our #GOPDebate guest tonight. https://t.co/mFNiIv4ND2',120,62,,,0.05000000000000002,420637
818,818,6.88e+17,1/15/2016,"b'It\xe2\x80\x99s the first #GOPDebate of 2016, and I\xe2\x80\x99m asking for your support. Chip in $1 to say you\xe2\x80\x99re with me: https://t.co/IKQxXug0Zp'",47,36,,,0.25,420637
819,819,6.88e+17,1/14/2016,b'My vision and proven record is a stark contrast to the failed policies of @HillaryClinton and Pres. Obama. Watch:\nhttps://t.co/WMz2TgfZ8b',70,37,,,-0.35,419185
820,820,6.88e+17,1/14/2016,b'Is this the kind of person you want as President of the United States? #GOPDebate\nhttps://t.co/8lVWym04zR',198,134,,,0.6,419185
821,821,6.88e+17,1/14/2016,"b'Before the #GOPDebate, learn about the conservative solutions I\xe2\x80\x99ve outlined to our nation\xe2\x80\x99s greatest challenges: https://t.co/40dQNqm5YI'",48,32,,,1.0,419185
822,822,6.88e+17,1/14/2016,"b'After 7 years of historic cuts to our military &amp; a weak foreign policy, I\xe2\x80\x99ll restore America\xe2\x80\x99s role in the world: https://t.co/qmhFdq3uto'",80,30,,,-0.15,419185
823,823,6.88e+17,1/14/2016,"b'.@realDonaldTrump lacks the leadership, integrity &amp; character worthy of the Oval Office. It\xe2\x80\x99s time to say: Enough.\nhttps://t.co/oVSG0zC9Yp'",215,118,,,0.3333333333333333,419185
824,824,6.88e+17,1/14/2016,b'We can make a difference in the fight against drug addiction. It just takes leadership.\nhttps://t.co/r1IeKjMBiF',82,41,,,0.0,419185
825,825,6.88e+17,1/14/2016,b'.@realDonaldTrump is unfit to lead this country. Here\xe2\x80\x99s why: https://t.co/vmtktjNF0Z',74,53,,,0.0,419185
826,826,6.88e+17,1/14/2016,b'We\xe2\x80\x99ve seen what happens when a president has no record of accomplishment. Here\xe2\x80\x99s mine:\nhttps://t.co/kkMArvNJqD',73,58,,,0.0,419185
827,827,6.88e+17,1/14/2016,b'What kind of person mocks someone with a disability? Not the kind of person deserving of the presidency.\nhttps://t.co/HWzkRw5YBe',352,226,,,0.6,419185
828,828,6.88e+17,1/14/2016,"b'For the 1st time in history, more U.S. businesses are failing than starting up. I\xe2\x80\x99ll get our economy back on track. https://t.co/tGKomFRfjr'",181,68,,,0.16666666666666666,419185
829,829,6.88e+17,1/14/2016,b'Are you on our team for the first #GOPDebate of 2016? Grab your official campaign gear: https://t.co/seXEPtXfs3',33,23,,,0.15,419185
830,830,6.88e+17,1/14/2016,b'Thanks @djkhaled \xe2\x80\x94 had my green apples for breakfast https://t.co/aPiA7askZ8',1490,1397,,,-0.2,419185
831,831,6.88e+17,1/14/2016,"b'NEW AD: At what point do we say, enough?\nhttps://t.co/qAX7cz8pRz'",167,110,,,0.0,419185
832,832,6.87e+17,1/14/2016,"b'South Carolina voters are taking a stand for proven, serious leadership. Watch:\nhttps://t.co/pkNwRoFZVz'",82,37,,,-0.3333333333333333,419185
833,833,6.87e+17,1/14/2016,"b'After tomorrow\xe2\x80\x99s debate, we\xe2\x80\x99re off to New Hampshire! Find an event near you: https://t.co/lyL9ldmXNR https://t.co/KHnlUt4Yqz'",70,27,,,0.11818181818181818,419185
834,834,6.87e+17,1/13/2016,b'RT @mad4holly: Great new ad by @JebBush.  His best ad so far &amp; perhaps the best of the whole campaign.  #AllInForJeb https://t.co/Icb2Xdnq2z',0,38,,,0.5393939393939394,418069
835,835,6.87e+17,1/13/2016,b'You can join Sammi by signing up for #MissionNext here \xe2\x86\x92 https://t.co/4dv3HBHmU5 https://t.co/g7iTxI5hCO',29,19,,,0.0,418069
836,836,6.87e+17,1/13/2016,b'Our support among Florida conservative leaders continues to grow. Proud to welcome these state reps to our team: https://t.co/z17wqxlM7R',59,25,,,0.8,418069
837,837,6.87e+17,1/13/2016,b'I\xe2\x80\x99ve felt the heartbreak of addiction as a Dad and I can see it in the eyes of those that have gone through it too.\nhttps://t.co/cL3mrRs8tR',129,58,,,0.0,418069
838,838,6.87e+17,1/13/2016,b'A fight for conservatism is a fight worth having and a fight I intend to win.  https://t.co/LMNZFGuU2c',72,39,,,0.55,418069
839,839,6.87e+17,1/13/2016,b'Stopped by the IA Capitol this morning. Great catching up with Gov. @TerryBranstad &amp; meeting with state legislators. https://t.co/WFnSzm0VVD',111,38,,,0.7,418069
840,840,6.87e+17,1/13/2016,b'Cybersecurity is national security. We can\xe2\x80\x99t trust someone to be POTUS who didn\xe2\x80\x99t take it seriously as Sec of State: https://t.co/90z10SInNk',61,42,,,-0.1,418069
841,841,6.87e+17,1/13/2016,b'Talked with Iowa voters at the Westside Conservative Club over breakfast. Thanks for joining me at the Machine Shed! https://t.co/CDYmlGAgey',91,37,,,0.2,418069
842,842,6.87e+17,1/13/2016,b'The incompetent Obama Administration has failed our veterans. Here\xe2\x80\x99s how I\xe2\x80\x99ll ensure they\xe2\x80\x99re well provided for: https://t.co/miwRfqSmV9',76,36,,,-0.425,418069
843,843,6.87e+17,1/13/2016,"b'There\xe2\x80\x99s a solution to the heartbreaking epidemic of drug addiction, but it requires leadership. Watch our new ad:\nhttps://t.co/GtpQCdsHLj'",129,85,,,0.13636363636363635,418069
844,844,6.87e+17,1/13/2016,b'I joined @foxandfriends this morning to share my response to Pres. Obama\xe2\x80\x99s #SOTU &amp; his failed foreign policy. Watch:\nhttps://t.co/6GHxFmT5HV',134,64,,,-0.3125,418069
845,845,6.87e+17,1/13/2016,b'Proud of my friend @nikkihaley for delivering a positive &amp; uplifting response to Pres. Obama\xe2\x80\x99s #SOTU. Clear vision for a brighter future.',613,210,,,0.10909090909090907,418069
846,846,6.87e+17,1/13/2016,b'Safer? ISIS on the rise. North Korea testing nukes. Syria in chaos. Taliban on march. This president is living in a different world. #SOTU',636,460,,,0.0,418069
847,847,6.87e+17,1/13/2016,"b'They\'re not just ""killers and fanatics."" They\'re radical Islamic terrorists. Still can\'t call them by name. #SOTU'",390,216,,,0.0,418069
848,848,6.87e+17,1/13/2016,b'It appears Obama is still under the impression ISIS is the JV team. Next President must understand the enemy and the threat. #SOTU',391,160,,,0.0,418069
849,849,6.87e+17,1/13/2016,"b""Middle-class income has declined $2,000 under Obama's failed policies. That's not progress. That's not giving everyone a fair shot. #SOTU""",238,144,,,0.09999999999999998,418069
850,850,6.87e+17,1/13/2016,"b""The economy might be the best this President can do. But it's not the best America can do. #SOTU https://t.co/3s6HCb8348""",185,156,,,1.0,418069
851,851,6.87e+17,1/13/2016,b'7 years of empty words. America deserves better. #SOTU https://t.co/XVcdHg9OfM',156,84,,,0.2,418069
852,852,6.87e+17,1/13/2016,b'President Obama is living in a different world to think our country is safer and stronger. #SOTU\nhttps://t.co/NxWokQwaPW',129,73,,,0.0,418069
853,853,6.87e+17,1/13/2016,b'The State of the Union: less secure than the day @POTUS took office. His legacy will be leading from behind. #SOTU https://t.co/MZFxuXyBAr',219,97,,,-0.05555555555555555,418069
854,854,6.87e+17,1/13/2016,"b'After 7 years of President Obama\xe2\x80\x99s failed foreign policy, we need a Commander-in-Chief who is ready to lead. #SOTU\nhttps://t.co/eiJh5nVeO1'",87,42,,,-0.14166666666666666,418069
855,855,6.87e+17,1/12/2016,b'You won\xe2\x80\x99t hear it at #SOTU but we\xe2\x80\x99re at war w/ radical Islamic terrorism. Here\xe2\x80\x99s how we win: https://t.co/VOWD6VBRXa',88,31,,,0.8,416770
856,856,6.87e+17,1/12/2016,"b'If our sailors aren\xe2\x80\x99t coming home yet, they need to be now. No more bargaining. Obama\xe2\x80\x99s humiliatingly weak Iran policy is exposed again.'",348,253,,,-0.3125,416770
857,857,6.87e+17,1/12/2016,b'I have a comprehensive strategy to defeat ISIS. President Obama should take notes before tonight\xe2\x80\x99s #SOTU: https://t.co/1XTXm2C773',71,32,,,0.0,416770
858,858,6.87e+17,1/12/2016,b'.@POTUS &amp; @HillaryClinton\xe2\x80\x99s liberal agenda has failed. We need new leadership. That\xe2\x80\x99s why I\xe2\x80\x99m running for president.\nhttps://t.co/JvgwDhrCyb',70,37,,,-0.18181818181818185,416770
859,859,6.87e+17,1/12/2016,"b'Toured Brownells Firearms Manufacturing &amp; talked about defending 2nd Amend. Thank you Grinnell, IA for joining us! https://t.co/18JPlcxEMM'",78,27,,,0.0,416770
860,860,6.87e+17,1/12/2016,b'Hugs for Hawkeyes on the trail today who braved the 2 degree weather! https://t.co/kgon0nEq0R',73,19,,,0.0,416770
861,861,6.87e+17,1/12/2016,b'My conservative record of delivering results is unmatched in this race:\nhttps://t.co/dh6PKhSYAy',72,32,,,0.0,416770
862,862,6.87e+17,1/12/2016,b'Proud to announce our Sportsmen\xe2\x80\x99s Coalition committed to sharing our message about defending the 2nd Amendment: https://t.co/ovZtVZ51bp',46,23,,,0.0,416770
863,863,6.87e+17,1/12/2016,b'It\xe2\x80\x99s great to have Admiral Natter on the trail with us in Iowa today. Proud to have so many veterans on our team. https://t.co/QdHsme4BSP',86,33,,,0.7000000000000001,416770
864,864,6.87e+17,1/12/2016,b'What\xe2\x80\x99s the biggest failure of the Obama presidency? Vote before tonight\xe2\x80\x99s #SOTU:',116,208,,,-0.3166666666666667,416770
865,865,6.87e+17,1/12/2016,"b'IOWA: We\xe2\x80\x99ll be in Coralville, Grinnell and Ankeny today. Get the details here &amp; join us: https://t.co/9ndCsoe5VF'",47,25,,,0.0,416770
866,866,6.87e+17,1/12/2016,"b""Trump's pal Putin deploys missiles that threaten NATO airspace. More evidence of failed Clinton Reset https://t.co/ExW7F4cJzW""",65,54,,,0.0,416770
867,867,6.87e+17,1/12/2016,b'Learn more about my welfare reform plan to expand opportunity for those stuck in poverty in the Obama-economy: https://t.co/CQ3wgsaRH7',67,40,,,0.5,416770
868,868,6.87e+17,1/11/2016,"b'After 7 years of leading from behind, we need a president who believes in American leadership.\nhttps://t.co/Bt4jHuM1iY'",105,40,,,-0.2,416269
869,869,6.87e+17,1/11/2016,"b'I was humbled when Tim Dyar, a South Carolina small business owner, reached out to share his story &amp; join our team:\nhttps://t.co/vXY4TDcsP1'",76,33,,,-0.25,416269
870,870,6.87e+17,1/11/2016,b'My conservative record of leadership and results is a clear contrast to @HillaryClinton. https://t.co/yUNIBW2EWn',165,76,,,0.10000000000000002,416269
871,871,6.87e+17,1/11/2016,"b'This is the war of our time, and a struggle that will determine the fate of the free world.\nhttps://t.co/q7Fj7XaYXC'",88,50,,,0.4,416269
872,872,6.87e+17,1/11/2016,"b'21 days to go, Iowa! Join Pieter &amp; sign up to volunteer \xe2\x86\x92 https://t.co/glA7ObOKgc\nhttps://t.co/EOEdkjDMtT'",50,24,,,0.0,416269
873,873,6.87e+17,1/11/2016,b'Congratulations @SpeakerUpmeyer on your historic achievement today! We\xe2\x80\x99re all rooting for you.',49,21,,,0.0,416269
874,874,6.87e+17,1/11/2016,b'No other candidate has put forward a more comprehensive set of policy solutions. Here\xe2\x80\x99s where I stand: https://t.co/R4UKGGVnL2',90,44,,,0.1875,416269
875,875,6.87e+17,1/11/2016,"b'One day, three town halls. Find out when &amp; where to meet us on the trail in Iowa tomorrow: https://t.co/STBDNgCA0r'",40,19,,,0.0,416269
876,876,6.87e+17,1/11/2016,b'.@HillaryClinton considered instigating Palestinian protests against Israel? A colossally stupid &amp; vile policy. https://t.co/cGveZJNcI4',65,52,,,-0.7999999999999999,416269
877,877,6.87e+17,1/11/2016,b'Get caught up on our latest swing through the Granite State:\nhttps://t.co/W0kQNNk2su',63,21,,,0.5,416269
878,878,6.87e+17,1/11/2016,"b'Meet my friend, Breylen.\nhttps://t.co/gUx7eeyhff'",62,36,,,0.0,416269
879,879,6.86e+17,1/11/2016,b'The Obama-Clinton-Trump position on foreign policy: weak\nhttps://t.co/fUYfqFuknX',117,66,,,-0.125,416269
880,880,6.86e+17,1/11/2016,"b'Every day, more and more First-in-the-Nation voters are joining our team and supporting proven leadership.\nhttps://t.co/Q34I0HuahI'",143,54,,,0.4166666666666667,416269
881,881,6.86e+17,1/10/2016,b'Gen. Hayden &amp; Former Secretary of Homeland Security Chertoff on my clear vision to defend America &amp; keep us safe: https://t.co/cDbVqjZQA0',78,44,,,0.2,415806
882,882,6.86e+17,1/10/2016,b'Great article by @Heritage Foundation\xe2\x80\x99s David Shedd on why I\xe2\x80\x99m prepared to restore American leadership: https://t.co/sR6wYmhX3v',134,66,,,0.0,415806
883,883,6.86e+17,1/10/2016,"b'This was so nice \xe2\x86\x92 ""I lived in Florida for 25 years and you were the best governor we\'ve ever had.""\nhttps://t.co/kvTSZAUcuU'",178,59,,,0.8,415806
884,884,6.86e+17,1/10/2016,"b'.@realDonaldTrump is no conservative, and if he\xe2\x80\x99s the nominee he would hijack the conservative cause.\nhttps://t.co/50l33jft0O'",175,115,,,0.0,415806
885,885,6.86e+17,1/10/2016,b'Thanks to the 700 South Carolinians who joined us in Hilton Head last night! https://t.co/Hcs0E4TKxV',213,71,,,0.0,415806
886,886,6.86e+17,1/9/2016,b'Thanks for your support Kevin and Darlene! https://t.co/nnxFARe684',71,22,,,0.0,415040
887,887,6.86e+17,1/9/2016,b'NEW VIDEO: Appreciate all the support in the Granite State this week. An inside look at some of the highlights:\nhttps://t.co/Q5Sva89Mhb',129,72,,,0.0,415040
888,888,6.86e+17,1/9/2016,b'How to fix the mess in DC: Balance the budget. Don\xe2\x80\x99t pay absent politicians. 6-year lobbying ban.\nhttps://t.co/hxrEvdNaV3',129,59,,,-0.175,415040
889,889,6.86e+17,1/9/2016,"b'Join us in Hilton Head, SC today to hear my vision to get our economy back on track &amp; restore American leadership: https://t.co/eF1ZlZbwgm'",61,22,,,0.0,415040
890,890,6.86e+17,1/9/2016,b'An honor to join others in standing up for life at the South Carolina Citizens for Life rally today in Columbia https://t.co/BkaCEEodEG',147,60,,,0.0,415040
891,891,6.86e+17,1/9/2016,"b'At #KempForum16, I talked about how conservative policies lift people up. It just takes the right leadership. Watch:\nhttps://t.co/YhJlLL2eCY'",76,36,,,0.2857142857142857,415040
892,892,6.86e+17,1/9/2016,b'Thanks @PRyan &amp; @SenatorTimScott for the thoughtful dialogue at #KempForum16 today. We need conservative solutions to restore opportunity.',128,45,,,0.4,415040
893,893,6.86e+17,1/9/2016,b'Sat down w/ @PRyan &amp; @senatortimscott today and shared my plan to expand opportunity &amp; reform our welfare programs:\nhttps://t.co/3BXcKZUvzB',84,45,,,-0.1555555555555556,415040
894,894,6.86e+17,1/9/2016,"b""We\xe2\x80\x99ve spent trillions on the \xe2\x80\x98War on Poverty\xe2\x80\x99 with little to show for it. It\xe2\x80\x99s Washington that's holding us back. https://t.co/BuiKFJ1I28""",89,50,,,-0.09583333333333333,415040
895,895,6.86e+17,1/9/2016,"b'We can do better, and we must. Conservative policies are the answer to expanding opportunity https://t.co/BuiKFJ1I28 https://t.co/5Nz57AcaN9'",183,72,,,0.5,415040
896,896,6.86e+17,1/9/2016,"b""@grace_paschall I'm marking you down as neutral. Maybe after a few more tweets like this, I'll win you over in time for primary night!""",29,9,,,0.14074074074074075,415040
897,897,6.86e+17,1/9/2016,b'@shesa_MAZ_ing nice meeting you! Good luck on Monday!',14,4,,,0.6499999999999999,415040
898,898,6.86e+17,1/9/2016,b'In Clemson Country tonight. Beat Saban! https://t.co/mykCHo0ATw',449,265,,,0.0,415040
899,899,6.86e+17,1/8/2016,"b'On the ground in South Carolina tonight and can feel the momentum building. Welcome to the team, Chad!\nhttps://t.co/Mw7QH5j5kV'",108,41,,,0.8,414401
900,900,6.86e+17,1/8/2016,"b'Looking forward to our town hall in Hilton Head, SC tomorrow! Doors open at 4 pm. Get the details here: https://t.co/eF1ZlYTURM'",58,24,,,0.0,414401
901,901,6.86e+17,1/8/2016,b'I\xe2\x80\x99ll be at the @kempfoundation forum tomorrow talking about conservative solutions to expand opportunity. Join us: https://t.co/oYqNLmHWTG',53,25,,,0.0,414401
902,902,6.86e+17,1/8/2016,"b'What\xe2\x80\x99s the difference between @realDonaldTrump\xe2\x80\x99s ""foreign policy"" &amp; the Obama-Clinton team\xe2\x80\x99s?\nhttps://t.co/tTA0WnfWJv'",77,54,,,-0.125,414401
903,903,6.86e+17,1/8/2016,b'I\xe2\x80\x99m the only candidate w/ a comprehensive plan to repeal Obamacare &amp; enact conservative reform for the 21st century: https://t.co/aJnWPIASdX',74,40,,,0.0,414401
904,904,6.86e+17,1/8/2016,b'Next year we\xe2\x80\x99ll have a new president. We need a nominee who can defeat @HillaryClinton &amp; finally repeal and replace Obamacare.',161,57,,,0.06818181818181818,414401
905,905,6.86e+17,1/8/2016,b'Praying for Officer Hartnett. Threats from homegrown radicalism continue to grow. We need a president who will lead the fight against it.',138,52,,,0.0,414401
906,906,6.86e+17,1/8/2016,b'My advice for liberals and communists: Take an economics class.\nhttps://t.co/VfFBv2YJ62',138,87,,,0.0,414401
907,907,6.86e+17,1/8/2016,b'6.8 million more Americans are living in poverty today than when @POTUS took office. The simple fact is the progressive agenda has failed.',166,95,,,0.0,414401
908,908,6.86e+17,1/8/2016,"b'Plans for your Friday night? Join us at Dyar\xe2\x80\x99s Diner in Pendleton, SC. RSVP here: https://t.co/ezeMm0vNb2'",35,20,,,0.0,414401
909,909,6.86e+17,1/8/2016,b'.@HillaryClinton &amp; the Democrats may be fine with the current status-quo of dependency &amp; poverty. I\xe2\x80\x99m not. My plan: https://t.co/BuiKFIK7aA',61,53,,,0.20833333333333331,414401
910,910,6.85e+17,1/8/2016,b'Talked with @seanhannity yesterday about how @HillaryClinton lied to families of Benghazi heroes. Listen here: https://t.co/6Y22Cnu1EB',47,30,,,0.0,414401
911,911,6.85e+17,1/8/2016,b'Wrapped up a 3-day swing through New Hampshire. 400 strong in Peterborough last night! https://t.co/cjgHDFjZeG',137,43,,,0.18989898989898987,414401
912,912,6.85e+17,1/8/2016,b'Millions of Americans are stuck in poverty in the Obama-economy. Here\xe2\x80\x99s my plan to reform our broken welfare system: https://t.co/BuiKFIK7aA',63,36,,,-0.4,414401
913,913,6.85e+17,1/8/2016,b'Some of my favorite pictures w/ vets from the trail. Proud to have so many on our team in SC https://t.co/KCrJhmyJ7k https://t.co/4pblxGPD82',76,29,,,0.6,414401
914,914,6.85e+17,1/8/2016,"b'Whether it\xe2\x80\x99s Iran holding US citizens hostage or Cuba holding a US missile hostage, Obama always caves. I won\xe2\x80\x99t. https://t.co/gBeK6lYL3z'",70,40,,,0.0,414401
915,915,6.85e+17,1/8/2016,b'.@realDonaldTrump doesn\xe2\x80\x99t know what the nuclear triad is. @HillaryClinton won\xe2\x80\x99t modernize it. I will. https://t.co/F3sUPWd2Xl',68,43,,,0.0,414401
916,916,6.85e+17,1/8/2016,"b'.@TayaKyle, wife of Chris, gave thoughtful defense of 2nd Amend tonight &amp; asked @POTUS tough questions. Take a look: https://t.co/7gIXor3LYd'",133,66,,,0.0037037037037037095,414401
917,917,6.85e+17,1/8/2016,b'We\xe2\x80\x99re at war and @POTUS is focused on more gun control. I\xe2\x80\x99ll protect the 2nd Amendment &amp; take the fight to ISIS.\nhttps://t.co/Ga3fkMs7XF',154,63,,,0.25,414401
918,918,6.85e+17,1/8/2016,b'Hope my dad didn\xe2\x80\x99t mind me talking up his 71st anniversary plans. #JebNoFilter\nhttps://t.co/ficra8bpwM',126,40,,,0.0,414401
919,919,6.85e+17,1/8/2016,b'Joined @FoxNews to discuss the greatest threats facing the U.S. in the 21st century:\nhttps://t.co/xXocwdHNsi',71,33,,,0.5,414401
920,920,6.85e+17,1/7/2016,"b'Together we\xe2\x80\x99ll put an end to the atrocities at PP in 2016. It starts by defeating their candidate, @HillaryClinton. https://t.co/1ApgaHtfkR'",76,48,,,0.0,413647
921,921,6.85e+17,1/7/2016,b'The 2nd Amend is the original Homeland Security Act. I fought to protect it as governor &amp; I\xe2\x80\x99ll do so as president.\nhttps://t.co/KKxnjjhoNg',84,36,,,0.1875,413647
922,922,6.85e+17,1/7/2016,"b'NEW VIDEO: When it comes to ISIS, @realDonaldTrump sounds just as wrong and weak as the Obama-Clinton team.\nhttps://t.co/RPuAZyEGHS'",92,70,,,-0.4375,413647
923,923,6.85e+17,1/7/2016,b'Today marks 25 days until the Iowa Caucus. Join our team &amp; meet me on the trail next week: https://t.co/6N9pmCuUNS',36,23,,,0.0,413647
924,924,6.85e+17,1/7/2016,"b'There\xe2\x80\x99s still time to RSVP for our town hall in Peterborough, NH tonight! Details here: https://t.co/1XBDJwXpYl https://t.co/fpboMtDe0h'",42,27,,,0.0,413647
925,925,6.85e+17,1/7/2016,b'Stopped by L3-Insight Technology in NH this morning &amp; shared my vision to rebuild our military for the 21st Century. https://t.co/5AqJdPUgJX',73,28,,,-0.05,413647
926,926,6.85e+17,1/7/2016,b'North Korean nuclear test underscores the need to reverse Obama\xe2\x80\x99s defense cuts &amp; rebuild our military. Here\xe2\x80\x99s how: https://t.co/32jA2PusV5',70,34,,,-0.1,413647
927,927,6.85e+17,1/7/2016,"b'After 7 yrs of the Obama/Clinton foreign policy, we need a Commander-in-Chief who\xe2\x80\x99s ready to lead &amp; take out ISIS.\nhttps://t.co/LMQ1JV9OTD'",139,53,,,0.037500000000000006,413647
928,928,6.85e+17,1/7/2016,"b'Great crowd here in Meredith, NH tonight! Talking about everything from school choice to national security. https://t.co/ubCx7KBUll'",185,53,,,0.0,413647
929,929,6.85e+17,1/6/2016,"b'My motto is listen, learn, lead. Take our survey to let us know where you stand on the issues at stake in 2016: https://t.co/upTUcEYi5Q'",43,20,,,0.0,412926
930,930,6.85e+17,1/6/2016,b'We must restore our place as the leader and indispensable power of the free world. This is how we get there: https://t.co/UbYrXMSYsZ',67,35,,,0.4,412926
931,931,6.85e+17,1/6/2016,"b'If @POTUS is serious about reducing gun violence, he should look to Florida. We did it while protecting 2nd Amend.\nhttps://t.co/dwkCICNHDm'",97,57,,,-0.16666666666666666,412926
932,932,6.85e+17,1/6/2016,b'New on my Snapchat story: Wishing Mom and Dad a Happy Anniversary. Add me to check it out: https://t.co/wmqVVeNfR2',90,28,,,0.8,412926
933,933,6.85e+17,1/6/2016,"b'Yesterday in New Hampshire, I talked about President Obama\xe2\x80\x99s naive &amp; incompetent foreign policy towards Iran. Watch:\nhttps://t.co/S7nhsfaEAI'",49,38,,,-0.15965909090909092,412926
934,934,6.85e+17,1/6/2016,"b'Happy 71st Anniversary, Mom and Dad! Your love and commitment has always been an example to all of us. https://t.co/CZk6UZtOQU'",561,136,,,0.5,412926
935,935,6.85e+17,1/6/2016,b'Stopped for breakfast in NH &amp; met a fellow space nerd. 7th grader Zacharie asked about my plans to restore NASA. https://t.co/nSRFoSAvwT',192,44,,,0.0,412926
936,936,6.85e+17,1/6/2016,b'Join us and Commit to Caucus today \xe2\x86\x92 https://t.co/rc2tD5Qa4G https://t.co/YPGOjCDyjj',29,15,,,0.0,412926
937,937,6.85e+17,1/6/2016,"b'President Obama\xe2\x80\x99s Syria policy: ignore growing threat, abandon allies, embolden adversaries, kick can down the road. https://t.co/3UmMHt2JGL'",49,27,,,-0.1555555555555556,412926
938,938,6.85e+17,1/6/2016,b'Gov Ducey made a fantastic appt. Clint\xe2\x80\x99s respect for the Constitution &amp; commitment to federalism is second to none. https://t.co/OFpkpNilga',66,64,,,0.2,412926
939,939,6.85e+17,1/6/2016,b'North Korean nuke test https://t.co/zNW3xU9cZD shows danger of continuing feckless Obama/Clinton foreign policy.',61,53,,,-0.125,412926
940,940,6.85e+17,1/6/2016,b'We\xe2\x80\x99re on Snapchat! Add us for snaps from the campaign trail: @jebbush https://t.co/c0WwJM0eqR',106,53,,,0.0,412926
941,941,6.85e+17,1/6/2016,b'Spoke w/ Pat Robertson about my commitment to appoint conservative judges who strictly adhere to the Constitution:\nhttps://t.co/RchNWSdss1',85,45,,,0.0,412926
942,942,6.85e+17,1/6/2016,b'We\xe2\x80\x99re safer because we have law-abiding citizens who are packing. I responded to @POTUS\xe2\x80\x99 exec actions in NH today:\nhttps://t.co/qsjW8YLiXM',104,41,,,0.0,412926
943,943,6.85e+17,1/5/2016,b'Spoke with @SimonRadio1776 this morning about how Donald Trump would destroy the conservative cause. Listen here: https://t.co/ccU8ftjbON',60,33,,,-0.2,412051
944,944,6.84e+17,1/5/2016,b'Stakes in this election couldn\xe2\x80\x99t be higher for gun owners &amp; individual freedom. I will always defend the 2nd Amend.\nhttps://t.co/WgoXd1sPY0',111,46,,,0.08333333333333333,412051
945,945,6.84e+17,1/5/2016,"b'My personal story of how I fought the drug epidemic as a governor, and experienced it as a father: https://t.co/FzLASsKb88'",112,51,,,0.4,412051
946,946,6.84e+17,1/5/2016,"b'As president, I\xe2\x80\x99ll make solving the complex problem of drug addiction a priority. That includes securing the border. https://t.co/FzLASt1LZG'",66,27,,,-0.3,412051
947,947,6.84e+17,1/5/2016,"b'We lost one of our finest today in Afghanistan, prayers for his family &amp; those injured. Grateful for all who serve. https://t.co/1k5gDysnXM'",125,61,,,0.0,412051
948,948,6.84e+17,1/5/2016,b'Today is another reminder that we can\xe2\x80\x99t afford to give @HillaryClinton the opportunity to expand on @POTUS\xe2\x80\x99 gun-grabbing agenda.',117,65,,,0.0,412051
949,949,6.84e+17,1/5/2016,b'Today Obama proved again why he\xe2\x80\x99s 1 of most liberal &amp; divisive presidents in history. I\xe2\x80\x99ll repeal his exec orders &amp; protect 2nd Amend.',262,112,,,0.25,412051
950,950,6.84e+17,1/5/2016,"b""Read my op-ed in @gazettedotcom today: Pres. Obama's executive orders trample on the 2nd Amendment. https://t.co/4O6CFL1exA""",48,41,,,0.0,412051
951,951,6.84e+17,1/5/2016,b'NEW VIDEO: I will fight as hard as I can against any effort by Pres. Obama to challenge our 2nd Amendment rights.\nhttps://t.co/zdiunpuwDd',98,50,,,-0.14583333333333334,412051
952,952,6.84e+17,1/5/2016,"b'Our policies in FL reduced drug abuse. Today in NH, I\xe2\x80\x99ll outline my plan to combat the heroin epidemic nationwide.\nhttps://t.co/Y6jioNypcM'",81,38,,,0.0,412051
953,953,6.84e+17,1/5/2016,b'RT @Morning_Joe: .@JebBush on Trump: You got to take on the bully head on. Everybody else is in the witness protection program. https://t.c\xe2\x80\xa6',0,76,,,0.0,412051
954,954,6.84e+17,1/5/2016,b'The simple fact is Donald Trump would help @HillaryClinton get elected.\nhttps://t.co/R3qYgBeEkt',122,61,,,0.0,412051
955,955,6.84e+17,1/5/2016,"b""As a father, I've felt the heartbreak of drug addiction. Here\xe2\x80\x99s how I\xe2\x80\x99ll address it as president: https://t.co/HM7E21Zfxt""",122,68,,,0.0,412051
